timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1593489710606,1,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.50_30.06.2020_220.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489710608,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.50_30.06.2020_221.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489710610,19,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223485,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.50_30.06.2020_222.json,14,ISO-8859-1,1,0,DNAPC,0,0
1593489710645,66,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527273,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.50_30.06.2020_223.json,49,ISO-8859-1,1,0,DNAPC,0,0
1593489710773,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.50_30.06.2020_224.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489710801,3,POST NULL_NAME,200,,DemoApp Thread Group 1-1,,true,,121,217,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST NULL_NAME_response_07.01.50_30.06.2020_225.unknown,3,ISO-8859-1,1,0,DNAPC,0,2
1593489710805,54,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527298,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.50_30.06.2020_226.json,39,ISO-8859-1,1,0,DNAPC,0,0
1593489710868,2,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.50_30.06.2020_227.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489710871,0,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.50_30.06.2020_228.json,0,ISO-8859-1,1,0,DNAPC,0,0
1593489710872,19,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223485,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.50_30.06.2020_229.json,14,ISO-8859-1,1,0,DNAPC,0,0
1593489710907,47,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527298,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.51_30.06.2020_230.json,33,ISO-8859-1,1,0,DNAPC,0,0
1593489711007,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.51_30.06.2020_231.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711010,2,POST VALID_NAME,200,,DemoApp Thread Group 1-1,,true,,121,227,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST VALID_NAME_response_07.01.51_30.06.2020_232.unknown,2,ISO-8859-1,1,0,DNAPC,0,1
1593489711013,48,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527333,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.51_30.06.2020_233.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489711071,1,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.51_30.06.2020_234.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711073,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.51_30.06.2020_235.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711075,18,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223520,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.51_30.06.2020_236.json,13,ISO-8859-1,1,0,DNAPC,0,0
1593489711110,49,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527333,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.51_30.06.2020_237.json,35,ISO-8859-1,1,0,DNAPC,0,0
1593489711210,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.51_30.06.2020_238.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489711213,3,POST EMPTY_NAME,200,,DemoApp Thread Group 1-1,,true,,121,215,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST EMPTY_NAME_response_07.01.51_30.06.2020_239.unknown,3,ISO-8859-1,1,0,DNAPC,0,2
1593489711217,47,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527356,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.51_30.06.2020_240.json,33,ISO-8859-1,1,0,DNAPC,0,0
1593489711274,2,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.51_30.06.2020_241.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489711276,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.51_30.06.2020_242.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711278,21,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223520,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.51_30.06.2020_243.json,16,ISO-8859-1,1,0,DNAPC,0,0
1593489711325,47,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527356,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.51_30.06.2020_244.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489711422,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.51_30.06.2020_245.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489711439,3,POST NULL_NAME,200,,DemoApp Thread Group 1-1,,true,,121,217,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST NULL_NAME_response_07.01.51_30.06.2020_246.unknown,3,ISO-8859-1,1,0,DNAPC,0,2
1593489711442,48,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527381,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.51_30.06.2020_247.json,33,ISO-8859-1,1,0,DNAPC,0,0
1593489711500,1,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.51_30.06.2020_248.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711503,0,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.51_30.06.2020_249.json,0,ISO-8859-1,1,0,DNAPC,0,0
1593489711504,22,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223520,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.51_30.06.2020_250.json,17,ISO-8859-1,1,0,DNAPC,0,0
1593489711542,49,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527381,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.51_30.06.2020_251.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489711664,1,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.51_30.06.2020_252.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711667,2,POST VALID_NAME,200,,DemoApp Thread Group 1-1,,true,,121,227,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST VALID_NAME_response_07.01.51_30.06.2020_253.unknown,2,ISO-8859-1,1,0,DNAPC,0,1
1593489711670,75,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527416,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.51_30.06.2020_254.json,55,ISO-8859-1,1,0,DNAPC,0,0
1593489711757,3,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.51_30.06.2020_255.json,3,ISO-8859-1,1,0,DNAPC,0,0
1593489711762,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.51_30.06.2020_256.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711766,22,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223555,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.51_30.06.2020_257.json,17,ISO-8859-1,1,0,DNAPC,0,0
1593489711804,48,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527416,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.51_30.06.2020_258.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489711902,1,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.51_30.06.2020_259.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711913,2,POST EMPTY_NAME,200,,DemoApp Thread Group 1-1,,true,,121,215,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST EMPTY_NAME_response_07.01.51_30.06.2020_260.unknown,2,ISO-8859-1,1,0,DNAPC,0,1
1593489711923,48,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527439,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.51_30.06.2020_261.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489711981,1,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.51_30.06.2020_262.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711983,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.51_30.06.2020_263.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489711985,17,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223555,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.52_30.06.2020_264.json,13,ISO-8859-1,1,0,DNAPC,0,0
1593489712019,47,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527439,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.52_30.06.2020_265.json,33,ISO-8859-1,1,0,DNAPC,0,0
1593489712116,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.52_30.06.2020_266.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489712120,5,POST NULL_NAME,200,,DemoApp Thread Group 1-1,,true,,121,217,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST NULL_NAME_response_07.01.52_30.06.2020_267.unknown,5,ISO-8859-1,1,0,DNAPC,0,2
1593489712127,51,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527464,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.52_30.06.2020_268.json,36,ISO-8859-1,1,0,DNAPC,0,0
1593489712202,2,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.52_30.06.2020_269.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489712206,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.52_30.06.2020_270.json,0,ISO-8859-1,1,0,DNAPC,0,0
1593489712208,28,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223555,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.52_30.06.2020_271.json,19,ISO-8859-1,1,0,DNAPC,0,0
1593489712254,51,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527464,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.52_30.06.2020_272.json,37,ISO-8859-1,1,0,DNAPC,0,0
1593489712364,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.52_30.06.2020_273.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489712367,2,POST VALID_NAME,200,,DemoApp Thread Group 1-1,,true,,121,227,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST VALID_NAME_response_07.01.52_30.06.2020_274.unknown,2,ISO-8859-1,1,0,DNAPC,0,1
1593489712370,47,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527499,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.52_30.06.2020_275.json,33,ISO-8859-1,1,0,DNAPC,0,0
1593489712427,2,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.52_30.06.2020_276.json,2,ISO-8859-1,1,0,DNAPC,0,0
1593489712439,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.52_30.06.2020_277.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712441,19,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223590,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.52_30.06.2020_278.json,14,ISO-8859-1,1,0,DNAPC,0,0
1593489712477,48,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527499,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.52_30.06.2020_279.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489712575,1,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.52_30.06.2020_280.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712583,2,POST EMPTY_NAME,200,,DemoApp Thread Group 1-1,,true,,121,215,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST EMPTY_NAME_response_07.01.52_30.06.2020_281.unknown,2,ISO-8859-1,1,0,DNAPC,0,1
1593489712586,49,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527522,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.52_30.06.2020_282.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489712658,1,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.52_30.06.2020_283.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712660,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.52_30.06.2020_284.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712673,21,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223590,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.52_30.06.2020_285.json,14,ISO-8859-1,1,0,DNAPC,0,0
1593489712710,76,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527522,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.52_30.06.2020_286.json,58,ISO-8859-1,1,0,DNAPC,0,0
1593489712838,2,GET NON_NUMERIC_ID,400,,DemoApp Thread Group 1-1,text,true,,254,204,1,1,http://localhost:8080/search?id=non_numeric_value,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET NON_NUMERIC_ID_response_07.01.52_30.06.2020_287.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712840,3,POST NULL_NAME,200,,DemoApp Thread Group 1-1,,true,,121,217,1,1,http://localhost:8080/addCar,F:\disk E\Тестирование_материалы\jmeter_files\response_data\POST NULL_NAME_response_07.01.52_30.06.2020_288.unknown,3,ISO-8859-1,1,0,DNAPC,0,2
1593489712850,48,GET ALL,200,,DemoApp Thread Group 1-1,text,true,,527547,183,1,1,http://localhost:8080/search,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET ALL_response_07.01.52_30.06.2020_289.json,34,ISO-8859-1,1,0,DNAPC,0,0
1593489712909,1,GET VALID_NAME_AND_ID,200,,DemoApp Thread Group 1-1,text,true,,205,206,1,1,http://localhost:8080/search?id=1&name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_AND_ID_response_07.01.52_30.06.2020_290.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712924,1,GET VALID_ID,200,,DemoApp Thread Group 1-1,text,true,,205,188,1,1,http://localhost:8080/search?id=1,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_ID_response_07.01.52_30.06.2020_291.json,1,ISO-8859-1,1,0,DNAPC,0,0
1593489712926,18,GET VALID_NAME,200,,DemoApp Thread Group 1-1,text,true,,223590,201,1,1,http://localhost:8080/search?name=aston-martin,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET VALID_NAME_response_07.01.52_30.06.2020_292.json,13,ISO-8859-1,1,0,DNAPC,0,0
1593489712981,47,GET  EMPTY_NAME,200,,DemoApp Thread Group 1-1,text,true,,527547,189,1,1,http://localhost:8080/search?name=,F:\disk E\Тестирование_материалы\jmeter_files\response_data\GET  EMPTY_NAME_response_07.01.53_30.06.2020_293.json,33,ISO-8859-1,1,0,DNAPC,0,0
